,time_hm,hour,minute,day_pct
0,900,9,0,0.1667
1,1000,10,0,0.3333
2,1100,11,0,0.5
3,1200,12,0,0.6667
4,1300,13,0,0.8333
5,1400,14,0,1.0
6,1500,15,0,1.0
