,time_hm,hour,minute,day_pct
0,830,8,30,0.0769
1,900,9,0,0.1538
2,930,9,30,0.2308
3,1000,10,0,0.3077
4,1030,10,30,0.3846
5,1100,11,0,0.4615
6,1130,11,30,0.5385
7,1200,12,0,0.6154
8,1230,12,30,0.6923
9,1300,13,0,0.7692
10,1330,13,30,0.8462
11,1400,14,0,0.9231
12,1430,14,30,1.0
13,1500,15,0,1.0
